time,cost_of_transfer_usd,cost_of_transfer_eth
2023-04-13 06:00:00.000 UTC,,0.000572508573504
2022-12-20 05:00:00.000 UTC,,0.000278652108966
2023-02-07 01:00:00.000 UTC,,0.000537290518317
2022-12-04 08:00:00.000 UTC,,0.000255680016795
2022-08-27 05:00:00.000 UTC,,0.000137945253369
2022-06-28 00:00:00.000 UTC,1.104077787617301,0.000965069217525
2022-09-15 17:00:00.000 UTC,,0.000530930395128
2022-12-07 10:00:00.000 UTC,,0.000334904009391
2022-09-13 12:00:00.000 UTC,,0.000812176938825
2022-03-26 12:00:00.000 UTC,,0.000505341883011
2023-06-22 13:00:00.000 UTC,,0.000482683519542
2022-04-28 04:00:00.000 UTC,,0.001055923109913
2021-12-19 12:00:00.000 UTC,,0.000805236264399
2022-01-25 13:00:00.000 UTC,,0.002084924778069
2023-01-03 02:00:00.000 UTC,,0.000387397418394
2023-01-22 06:00:00.000 UTC,,0.000326719296519
2021-11-22 10:00:00.000 UTC,,0.002302380608871
2023-08-27 06:00:00.000 UTC,,0.000246114234639
2022-04-14 15:00:00.000 UTC,,0.001224884498712
2022-05-19 01:00:00.000 UTC,,0.000800026966935
2022-11-12 19:00:00.000 UTC,,0.000269530093371
2021-12-31 04:00:00.000 UTC,,0.00195858173112
2022-05-29 09:00:00.000 UTC,,0.000245921632929
2021-12-05 05:00:00.000 UTC,,0.001767854914749
2023-03-22 01:00:00.000 UTC,,0.00028445746791
2023-07-22 19:00:00.000 UTC,,0.000343613795868
2022-03-17 13:00:00.000 UTC,,0.003984728103342
2023-05-12 14:00:00.000 UTC,,0.001688214198909
2022-12-29 02:00:00.000 UTC,,0.000325112984511
2023-02-08 16:00:00.000 UTC,,0.001202251210524
2022-03-21 04:00:00.000 UTC,,0.000517348060992
2023-06-01 00:00:00.000 UTC,1.0237227540287308,0.000549481637313
2022-12-06 19:00:00.000 UTC,,0.000330447967185
2023-05-03 15:00:00.000 UTC,,0.001785106097145
2023-07-02 02:00:00.000 UTC,,0.000306726742917
2022-11-18 17:00:00.000 UTC,,0.000387443471457
2023-06-17 03:00:00.000 UTC,,0.000336735098742
2022-11-06 08:00:00.000 UTC,,0.000225208066146
2023-04-02 20:00:00.000 UTC,,0.000433371585465
2023-04-16 15:00:00.000 UTC,,0.000536199470751
2022-03-15 05:00:00.000 UTC,,0.000400310771469
2021-11-19 14:00:00.000 UTC,,0.002869487967234
2022-05-07 09:00:00.000 UTC,,0.000557260359684
2022-02-26 21:00:00.000 UTC,,0.001211001992382
2022-06-08 02:00:00.000 UTC,,0.001427501754042
2022-08-12 05:00:00.000 UTC,,0.000215944200045
2023-08-25 08:00:00.000 UTC,,0.000372904335489
2023-02-02 21:00:00.000 UTC,,0.000693324391032
2022-04-15 22:00:00.000 UTC,,0.000743429137878
2023-06-20 07:00:00.000 UTC,,0.000310779871038
2021-10-21 12:00:00.000 UTC,,0.00154043142204
2022-11-22 16:00:00.000 UTC,,0.000365319065223
2021-12-18 10:00:00.000 UTC,,0.000948727489059
2022-05-14 19:00:00.000 UTC,,0.000583151691801
2022-12-03 19:00:00.000 UTC,,0.000272317804122
2023-04-28 14:00:00.000 UTC,,0.000936300925539
